Time	Fan speed	T-94	T-79.25	T-69.5	T-45	T-22.5	T-3.5
2/10/12 20:48	0	72.05	71.82	70.7	69.35	66.65	63.95
2/10/12 20:48	0	72.05	71.82	70.47	69.35	66.65	63.95
2/10/12 20:49	0	72.05	71.82	70.47	69.35	66.65	63.95
2/10/12 20:49	0	72.05	71.82	70.47	69.35	66.65	63.95
2/10/12 20:49	0	72.05	71.82	70.47	69.35	66.65	63.95
2/10/12 20:49	0	72.05	71.82	70.47	69.12	66.65	63.95
2/10/12 20:49	0	72.05	71.82	70.47	69.35	66.65	63.95
2/10/12 20:49	0	72.05	72.05	70.47	69.12	66.65	63.95
2/10/12 20:49	0	72.05	72.05	70.7	69.12	66.65	63.95
2/10/12 20:49	0	72.05	71.82	70.47	69.12	66.65	63.95
2/10/12 20:49	0	72.05	71.82	70.47	69.12	66.65	63.95
2/10/12 20:49	0	72.05	72.05	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.65	63.72
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.65	63.95
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.65	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.95
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.95
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.6	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	72.05	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	72.05	70.47	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:49	0	71.6	71.82	70.7	69.12	66.43	63.72
2/10/12 20:49	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.95
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.95
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.95
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	68.9	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.82	71.82	70.47	69.12	66.2	63.72
2/10/12 20:50	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.82	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	69.12	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:51	0	71.6	71.82	70.47	68.9	66.43	63.72
2/10/12 20:51	0	71.6	71.82	70.25	68.9	66.43	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.6	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.37	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.47	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.47	68.9	66.2	63.72
2/10/12 20:52	0	71.6	71.82	70.47	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.47	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.47	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.47	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.6	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.37	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.37	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.37	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.37	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.37	71.6	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	68.9	66.2	63.72
2/10/12 20:53	0	71.37	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.37	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:53	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:54	0	71.6	71.82	70.02	69.12	66.2	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:54	0	71.6	71.82	70.02	69.12	66.2	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.2	63.72
2/10/12 20:54	0	71.6	71.82	70.02	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.02	69.12	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	68.9	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	68.9	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	68.9	66.43	63.72
2/10/12 20:54	0	71.6	71.82	70.25	69.12	66.43	63.72
2/10/12 20:55	0	71.37	71.37	70.02	68.9	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.02	68.9	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.02	68.9	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	68.9	66.65	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.37	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.02	69.12	66.65	63.72
2/10/12 20:56	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:56	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:56	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:56	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:56	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.37	71.6	70.02	68.9	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	68.9	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.43	63.95
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.25	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.72
2/10/12 20:57	0	71.6	71.6	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.12	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.65	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.7	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.82	70.47	69.35	66.87	63.95
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:57	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.37	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.37	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.95
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.95
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.65	63.72
2/10/12 20:58	0	71.6	71.6	70.25	69.12	66.43	63.72
2/10/12 20:58	0	185	185	185	185	185	185
2/10/12 20:58	0	185	185	185	185	185	185
2/10/12 20:58	0	71.04	71.37	70.02	68.9	66.43	63.72
2/10/12 20:58	0	71.15	71.37	70.02	68.9	66.43	63.72
2/10/12 20:58	0	71.15	71.37	70.14	68.9	66.43	63.72
2/10/12 20:58	0	71.15	71.49	70.14	69.01	66.43	63.72
2/10/12 20:58	0	71.15	71.49	70.14	69.01	66.43	63.72
2/10/12 20:58	0	71.15	71.49	70.14	69.01	66.54	63.84
2/10/12 20:59	0	71.15	71.49	70.25	69.01	66.43	63.72
2/10/12 20:59	0	71.15	71.49	70.25	69.01	66.43	63.84
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.84
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.43	63.84
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.43	63.84
2/10/12 20:59	0	71.26	71.6	70.25	69.01	66.54	63.84
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.84
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.84
2/10/12 20:59	0	71.15	71.37	70.25	68.9	66.43	63.72
2/10/12 20:59	0	71.15	71.37	70.25	68.9	66.54	63.84
2/10/12 20:59	0	71.15	71.49	70.25	68.9	66.54	63.84
2/10/12 20:59	0	71.15	71.49	70.25	68.9	66.54	63.84
2/10/12 20:59	0	71.26	71.49	70.14	69.01	66.43	63.84
2/10/12 20:59	0	71.26	71.49	70.25	68.9	66.54	63.95
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.84
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.95
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.84
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.95
2/10/12 20:59	0	71.26	71.49	70.25	69.01	66.54	63.95
2/10/12 20:59	0	71.26	71.49	70.36	69.12	66.54	63.84
2/10/12 20:59	0	71.26	71.49	70.36	69.12	66.54	63.95
2/10/12 20:59	0	71.26	71.49	70.25	69.12	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.12	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.12	66.54	63.84
2/10/12 20:59	0	71.37	71.49	70.36	69.12	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.12	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.12	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.01	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.01	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.01	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.36	69.01	66.54	63.95
2/10/12 20:59	0	71.26	71.49	70.36	68.9	66.54	63.95
2/10/12 20:59	0	71.37	71.49	70.25	69.01	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	68.9	66.54	63.95
2/10/12 21:00	0	71.26	71.49	70.36	69.01	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	68.9	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	68.9	66.43	63.95
2/10/12 21:00	0	71.26	71.6	70.36	68.9	66.43	63.95
2/10/12 21:00	0	71.26	71.6	70.36	69.01	66.43	63.95
2/10/12 21:00	0	71.26	71.6	70.36	69.01	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	68.9	66.43	63.95
2/10/12 21:00	0	71.26	71.6	70.36	68.9	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	69.01	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	69.01	66.43	63.95
2/10/12 21:00	0	71.26	71.6	70.36	68.9	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	69.01	66.43	63.95
2/10/12 21:00	0	71.26	71.49	70.36	69.01	66.54	63.95
2/10/12 21:00	0	71.26	71.6	70.36	68.9	66.54	63.95
2/10/12 21:00	0	71.26	71.49	70.36	69.01	66.54	63.95
2/10/12 21:00	0	71.26	71.6	70.36	69.01	66.54	63.84
2/10/12 21:00	0	71.37	71.49	70.36	69.01	66.54	63.95
2/10/12 21:00	0	71.26	71.49	70.36	69.01	66.54	63.95
2/10/12 21:00	0	71.26	71.49	70.36	68.9	66.54	63.84
2/10/12 21:00	0	71.26	71.49	70.25	68.9	66.54	63.95
2/10/12 21:00	0	71.26	71.49	70.25	68.79	66.54	63.95
2/10/12 21:00	0	71.26	71.49	70.36	68.79	66.54	63.84
2/10/12 21:00	0	71.37	71.49	70.36	68.9	66.54	63.95
2/10/12 21:00	0	71.26	71.49	70.25	68.9	66.54	63.95
2/10/12 21:00	0	71.37	71.49	70.25	68.79	66.54	63.95
2/10/12 21:00	0	71.37	71.49	70.36	68.79	66.54	63.95
2/10/12 21:00	0	71.37	71.49	70.25	68.9	66.65	63.95
2/10/12 21:00	0	71.37	71.49	70.25	68.9	66.65	63.95
2/10/12 21:00	0	71.37	71.49	70.36	68.9	66.65	63.95
2/10/12 21:00	0	71.37	71.49	70.36	68.9	66.65	63.95
2/10/12 21:00	0	71.37	71.49	70.36	68.9	66.65	63.95
2/10/12 21:00	0	71.37	71.49	70.25	68.9	66.54	63.95
2/10/12 21:00	0	71.37	71.6	70.25	68.79	66.54	63.95
2/10/12 21:00	0	71.37	71.49	70.25	68.79	66.54	63.84
2/10/12 21:00	0	71.37	71.49	70.25	68.79	66.54	63.95
2/10/12 21:00	0	71.37	71.49	70.25	68.79	66.54	63.95
2/10/12 21:00	0	71.37	71.49	70.25	68.79	66.54	63.84
2/10/12 21:01	0	71.37	71.49	70.14	68.79	66.43	63.95
2/10/12 21:01	0	71.37	71.49	70.14	68.79	66.43	63.84
2/10/12 21:01	0	71.37	71.49	70.14	68.79	65.75	63.84
2/10/12 21:01	0	71.37	71.49	70.14	68.79	64.96	63.95
2/10/12 21:01	0	71.37	71.49	70.14	68.68	64.06	63.95
2/10/12 21:01	0	71.37	71.49	70.14	68.79	63.16	63.95
2/10/12 21:01	0	71.37	71.6	70.14	68.79	62.15	63.84
2/10/12 21:01	0	71.37	71.6	70.14	68.79	61.36	63.72
2/10/12 21:01	0	71.37	71.49	70.25	68.79	61.36	63.72
2/10/12 21:01	0	71.37	71.49	70.25	68.79	61.7	63.72
2/10/12 21:01	0	71.37	71.49	70.25	68.79	62.04	63.72
2/10/12 21:01	0	71.37	71.49	70.14	68.79	62.38	63.72
2/10/12 21:01	0	71.37	71.49	70.14	68.79	62.6	63.72
